0.9171,0.1207,0.3799,0.00657161106428571,0.000864893092857143,0.00272222772142857
0.8629,0.3574,0.3574,0.0065252498,0.0027026588,0.0027026588
0.7537,0.5783,0.3122,0.00259698102142857,0.00199261526428571,0.0010757297
0.9831,0.1294,0.1294,0.0159613307142857,0.00210090142857143,0.00210090142857143
0.9171,0.3799,0.1207,0.0124084285071429,0.00514007413571429,0.00163307962142857
0.7891,0.6055,0.1039,0.00970857912142857,0.00744968275,0.00127831880714286
0.9831,0.1294,-0.1294,0.153574053621429,0.0202141008428571,-0.0202141008428571
0.9171,0.3799,-0.1207,0.178536180471429,0.0739569239571429,-0.0234972380142857
0.7891,0.6055,-0.1039,0.149304145528571,0.1145655305,-0.0196587260428571
0.9171,0.1207,-0.3799,0.144694011342857,0.0190432528285714,-0.0599381255142857
0.8629,0.3574,-0.3574,0.102307766157143,0.0423743140857143,-0.0423743140857143
0.7537,0.5783,-0.3122,0.0143209460285714,0.0109881956857143,-0.0059320676
0.7891,0.1039,-0.6055,0.106835967178571,0.0140669838928571,-0.08197842875
0.7537,0.3122,-0.5783,0.00646120092142857,0.0026763791,-0.00495755936428571
0.6777,0.52,-0.52,0.00356426633571429,0.00273486571428571,-0.00273486571428571
0.6055,0.1039,-0.7891,0.00477787075,0.000819852635714286,-0.00622661900714286
0.5783,0.3122,-0.7537,0.0049392603,0.0026665002,-0.0064373517
0.52,0.52,-0.6777,0.00305852857142857,0.00305852857142857,-0.00398608617857143
0.3799,0.1207,-0.9171,0.00258209889285714,0.000820372035714286,-0.00623333217857143
0.3574,0.3574,-0.8629,0.00189130974285714,0.00189130974285714,-0.00456634352857143
0.1294,0.1294,-0.9831,0.00159162924285714,0.00159162924285714,-0.0120922002214286
0.52,0.6777,-0.52,0.00297432571428571,0.00387634718571429,-0.00297432571428571
0.5783,0.7537,-0.3122,0.0337149726142857,0.0439408176714286,-0.0182013046
0.6055,0.7891,-0.1039,0.16632760625,0.216761542678571,-0.0285407733928571
0.6055,0.7891,0.1039,0.008665743,0.0112933737428571,0.00148698711428571
0.5783,0.7537,0.3122,0.000115453464285714,0.000150470821428571,6.23285e-05
0.3122,0.5783,-0.7537,0.001758801,0.00325789435714286,-0.00424602278571429
0.3122,0.7537,-0.5783,0.0018377207,0.00443654737857143,-0.00340408033571429
0.3574,0.8629,-0.3574,0.0162452851285714,0.0392223182357143,-0.0162452851285714
0.3799,0.9171,-0.1207,0.102895507964286,0.248395552392857,-0.0326914656785714
0.3799,0.9171,0.1207,0.00572658546428571,0.0138242998928571,0.00181942317857143
0.3574,0.8629,0.3574,0.00210894081428571,0.00509178799285714,0.00210894081428571
0.1207,0.3799,-0.9171,8.53090357142857e-05,0.000268507892857143,-0.000648193178571429
0.1039,0.6055,-0.7891,0.00022915145,0.00133543025,-0.00174036005
0.1039,0.7891,-0.6055,0.000149653107142857,0.00113658582142857,-0.00087213625
0.1207,0.9171,-0.3799,0.000604482842857143,0.00459296781428572,-0.00190259347142857
0.1294,0.9831,-0.1294,0.0122802541,0.09329766465,-0.0122802541
0.1294,0.9831,0.1294,0.0255515550714286,0.194124681535714,0.0255515550714286
0.1207,0.9171,0.3799,0.00764612946428571,0.0580966473214286,0.0240659866071429
-0.9171,0.1207,0.3799,-0.170653312928571,0.0224597697857143,0.0706915206428572
-0.8629,0.3574,0.3574,-0.0144991237928571,0.00600531561428572,0.00600531561428572
-0.7537,0.5783,0.3122,-0.00182669962142857,0.00140159266428571,0.0007566613
-0.9831,0.1294,0.1294,-0.236009235707143,0.0310645866142857,0.0310645866142857
-0.9171,0.3799,0.1207,-0.0254308554642857,0.0105344913214286,0.00334696789285714
-0.7891,0.6055,0.1039,-0.0236957711714286,0.018182473,0.00311999825714286
-0.9831,0.1294,-0.1294,-0.09786809655,0.0128818347,-0.0128818347
-0.9171,0.3799,-0.1207,-0.05496042735,0.02276683715,-0.00723336995
-0.7891,0.6055,-0.1039,-0.139100124335714,0.10673568025,-0.0183151728785714
-0.9171,0.1207,-0.3799,-0.0626363578285714,0.00824360308571429,-0.0259465187428571
-0.8629,0.3574,-0.3574,-0.0748099167642857,0.0309851248714286,-0.0309851248714286
-0.7537,0.5783,-0.3122,-0.0404737976714286,0.0310547926142857,-0.0167651846
-0.7891,0.1039,-0.6055,-0.0634014795142857,0.00834800877142857,-0.048649849
-0.7537,0.3122,-0.5783,-0.0486526270571429,0.0201530452,-0.0373302563714286
-0.6777,0.52,-0.52,-0.00419399485714286,0.00321805714285714,-0.00321805714285714
